stage,r_target,r_prime,kernel_beta,disp_phase,theory_gamma,theory_ok,theory_reason,tail_mass_est,n_eff,post_prob,pde_error,fidelity,rho_purity,pauli_rmse,objective,feasible
coarse,0.3,0.4,0.35,0.0,-0.09948267197680483,0,invalid_squeeze_gap;gamma_too_small,nan,nan,nan,nan,nan,,,inf,0
coarse,0.3,0.4,0.425,0.0,-0.09948267197680483,0,invalid_squeeze_gap;gamma_too_small,nan,nan,nan,nan,nan,,,inf,0
coarse,0.3,0.4,0.5,0.0,-0.09948267197680483,0,invalid_squeeze_gap;gamma_too_small,nan,nan,nan,nan,nan,,,inf,0
coarse,0.3,0.4,0.575,0.0,-0.09948267197680483,0,invalid_squeeze_gap;gamma_too_small,nan,nan,nan,nan,nan,,,inf,0
coarse,0.3,0.4,0.6499999999999999,0.0,-0.09948267197680483,0,invalid_squeeze_gap;gamma_too_small,nan,nan,nan,nan,nan,,,inf,0
coarse,0.3,0.4,0.725,0.0,-0.09948267197680483,0,invalid_squeeze_gap;gamma_too_small,nan,nan,nan,nan,nan,,,inf,0
coarse,0.3,0.4,0.7999999999999999,0.0,-0.09948267197680483,0,invalid_squeeze_gap;gamma_too_small,nan,nan,nan,nan,nan,,,inf,0
coarse,0.3,0.4,0.875,0.0,-0.09948267197680483,0,invalid_squeeze_gap;gamma_too_small,nan,nan,nan,nan,nan,,,inf,0
coarse,0.3,0.4,0.95,0.0,-0.09948267197680483,0,invalid_squeeze_gap;gamma_too_small,nan,nan,nan,nan,nan,,,inf,0
coarse,0.4833333333333333,0.03,0.35,0.0,0.5614157769949901,1,,7.873189090679134e-07,1.3283107678803852,0.24229963529078108,0.191493977284606,0.9743851645700089,0.9646342821333834,0.06297609267286661,0.1912516776493152,1
coarse,0.4833333333333333,0.03,0.425,0.0,0.5614157769949901,1,,6.908325180798869e-07,1.271673380174468,0.2458663195699603,0.19984829477606358,0.9761604613083636,0.968579402260082,0.06375437169981972,0.19960242845649362,1
coarse,0.4833333333333333,0.03,0.5,0.0,0.5614157769949901,1,,6.001022634372077e-07,1.223827187515354,0.24904655663891875,0.20725605916903983,0.9777203126033471,0.9720571544934242,0.06445255868995892,0.2070070126124009,1
coarse,0.4833333333333333,0.03,0.575,0.0,0.5614157769949901,1,,5.157886413531543e-07,1.1846081276487206,0.25179046199266314,0.21360599590083482,0.9790570427046361,0.9750369669477694,0.06504398807441363,0.21335420543884215,1
coarse,0.4833333333333333,0.03,0.6499999999999999,0.0,0.5614157769949901,1,,4.384023783998714e-07,1.1539610037628794,0.2540448135015827,0.21878053190578733,0.980161361422144,0.9774852000937653,0.06550281911772565,0.21852648709228575,1
coarse,0.4833333333333333,0.03,0.725,0.0,0.5614157769949901,1,,3.68289096219776e-07,1.131992986754141,0.255751774390821,0.22265126423569373,0.9810212160582801,0.979362655966799,0.06580316073381147,0.2223955124613029,1
coarse,0.4833333333333333,0.03,0.7999999999999999,0.0,0.5614157769949901,1,,3.0561749986279807e-07,1.1190329806479657,0.2568472625341313,0.2250737479623772,0.9816202899592847,0.980621477957596,0.06591831695179097,0.22481690069984306,1
