source,valid,error,r_target,r_prime,beta,n_coeff,n_trotter_steps,state_prep_method,fidelity,post_prob,mo_score,mo_phys_score,pareto_rank,energy_nbar_target,energy_nbar_prime,energy_log_total,energy_penalty,rel_error,eta_real,eta_imag,prep_fidelity,circuit_depth,circuit_size,runtime_sec,optimizer,seed_rank,seed_method,seed_n_coeff,seed_n_trotter,seed_fidelity,seed_post_prob,seed_mo_score,seed_mo_phys_score,opt_success,opt_message,opt_fun,opt_nfev
grid,True,,1.0,0.01,0.6,48,200,injection,0.7028345626118498,0.002570510289751046,0.042504628867764925,0.042504628867764925,17,1.3810978455418155,0.00010000333337777811,0.8676036589182224,0.0,0.6502383696414813,0.10067563849373061,-1.1148256189540512e-14,1.0,3002,4604,7.32730320902192,,,,,,,,,,,,,
grid,True,,1.0,0.01,0.75,24,100,injection,0.7233206988566959,0.12950700611501711,0.3060638792310399,0.3060638792310399,5,1.3810978455418155,0.00010000333337777811,0.8676036589182224,0.0,0.6184760525971625,0.7249369605676382,-4.064126265224997e-14,1.0,1502,2304,3.732694167003501,,,,,,,,,,,,,
grid,True,,1.0,0.01,0.75,24,200,injection,0.7232259360390746,0.1295045616964916,0.30604094146743704,0.30604094146743704,6,1.3810978455418155,0.00010000333337777811,0.8676036589182224,0.0,0.6186224821672515,0.7248826306262212,-8.173088258655599e-14,1.0,3002,4604,7.239896374987438,,,,,,,,,,,,,
grid,True,,1.0,0.01,0.75,48,100,injection,0.7374657753285463,0.0028974939492855717,0.046225562428375666,0.046225562428375666,14,1.3810978455418155,0.00010000333337777811,0.8676036589182224,0.0,0.5966532746520207,0.10948896946463893,-6.114381084920586e-15,1.0,1502,2304,3.720559459005017,,,,,,,,,,,,,
grid,True,,1.0,0.01,0.75,48,200,injection,0.7373663886569193,0.0028974276532269293,0.046221918664791854,0.046221918664791854,15,1.3810978455418155,0.00010000333337777811,0.8676036589182224,0.0,0.5968064169584869,0.10948033891697642,-1.2049555865077878e-14,1.0,3002,4604,8.004338209022535,,,,,,,,,,,,,
grid,True,,1.0,0.01,0.9,24,100,injection,0.7771738507560703,0.06840025418944605,0.23056211514710262,0.23056211514710262,8,1.3810978455418155,0.00010000333337777811,0.8676036589182224,0.0,0.5354562445599678,0.5461049484072387,-2.860171413249733e-14,1.0,1502,2304,3.9480303750024177,,,,,,,,,,,,,
grid,True,,1.0,0.01,0.9,24,200,injection,0.7770774592012445,0.06839837900386334,0.23054465634623994,0.23054465634623994,9,1.3810978455418155,0.00010000333337777811,0.8676036589182224,0.0,0.5356052637101972,0.5460635958305664,-6.021430238877147e-14,1.0,3002,4604,7.057858375017531,,,,,,,,,,,,,
grid,True,,1.0,0.01,0.9,48,100,injection,0.8029312045032044,0.00090644297519602,0.026977978980783725,0.026977978980783725,10,1.3810978455418155,0.00010000333337777811,0.8676036589182224,0.0,0.4954156970398314,0.06389951709990464,-3.609997544962281e-15,1.0,1502,2304,3.6885437500022817,,,,,,,,,,,,,
grid,True,,1.0,0.01,0.9,48,200,injection,0.8028113578503413,0.0009064316075355661,0.026975796367189893,0.026975796367189893,11,1.3810978455418155,0.00010000333337777811,0.8676036589182224,0.0,0.4956033053548665,0.06389434740373279,-7.03640242289338e-15,1.0,3002,4604,7.415238790999865,,,,,,,,,,,,,
grid,True,,1.0,0.01,0.99,24,100,injection,0.8364246142930839,0.02937602630335133,0.15675085795696342,0.15675085795696342,8,1.3810978455418155,0.00010000333337777811,0.8676036589182224,0.0,0.4422273252395885,0.3712770380457435,-1.9472957494791936e-14,1.0,1502,2304,3.80441204100498,,,,,,,,,,,,,
grid,True,,1.0,0.01,0.99,24,200,injection,0.8363114015556727,0.029374950398891986,0.15673737888176426,0.15673737888176426,9,1.3810978455418155,0.00010000333337777811,0.8676036589182224,0.0,0.44241027636019614,0.37124511176999125,-4.07809587791085e-14,1.0,3002,4604,7.139459917001659,,,,,,,,,,,,,
grid,True,,1.0,0.01,0.99,48,100,injection,0.6617001180982409,0.0002120298607156541,0.011844837857729497,0.011844837857729497,19,1.3810978455418155,0.00010000333337777811,0.8676036589182224,0.0,0.7150235023556826,0.028055452922352158,-1.6176315459207834e-15,1.0,1502,2304,3.912891750020208,,,,,,,,,,,,,
grid,True,,1.0,0.01,0.99,48,200,injection,0.6616451391579228,0.00021202288557925275,0.01184415094608934,0.01184415094608934,20,1.3810978455418155,0.00010000333337777811,0.8676036589182224,0.0,0.7151113101459494,0.02805382591678115,-3.2488080049164864e-15,1.0,3002,4604,7.554299958021147,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.3,24,100,injection,0.7542335075210396,1.6841490775486155e-05,0.0035640449856136997,0.0035640449856136997,15,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,0.5708321491027818,0.00844172773895593,-6.25234583757403e-16,1.0,1502,2304,3.961854042019695,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.3,24,200,injection,0.7539290606894778,1.6845763703348068e-05,0.003563777603255022,0.003563777603255022,15,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,0.5713009176314349,0.008441094422293747,-1.2231004900576535e-15,1.0,3002,4604,7.168406250013504,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.3,48,100,injection,0.01080535676470012,5.031931198136286e-08,2.3317764003284598e-05,2.3317764003284598e-05,57,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,9.56800343525088,5.523000298579593e-05,1.2032155300151247e-17,1.0,1502,2304,3.665725792001467,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.3,48,200,injection,0.010786090292907525,5.037708621431816e-08,2.3310336775800185e-05,2.3310336775800185e-05,57,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,9.576638225388916,5.521241099901353e-05,-3.1118940006683335e-17,1.0,3002,4604,7.304111583012855,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.45,24,100,injection,0.5978453889495334,6.685270796407447e-05,0.006321992027447651,0.006321992027447651,22,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,0.8201666094004688,0.014974147542745857,-7.42378371993507e-16,1.0,1502,2304,3.8023997499840334,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.45,24,200,injection,0.597761281329729,6.68524458552779e-05,0.006321534916021366,0.006321534916021366,23,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,0.8203100752767797,0.014973064837498684,-1.7585641373459447e-15,1.0,3002,4604,7.5079719579953235,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.45,48,100,injection,0.00414190477271999,4.9114046952381095e-08,1.4262738358381988e-05,1.4262738358381988e-05,59,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,15.505960530395093,-3.3782445092423987e-05,1.0029695711872861e-17,1.0,1502,2304,3.755130083998665,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.45,48,200,injection,0.004115271306880088,4.916665562312593e-08,1.4224420098587664e-05,1.4224420098587664e-05,59,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,15.556263839015287,-3.3691685206418094e-05,3.383565108117402e-17,1.0,3002,4604,7.396107250009663,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.6,24,100,injection,0.5679344999286295,0.00010158233564876536,0.0075955324367857025,0.0075955324367857025,24,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,0.8722192537609775,0.017990630624072374,-6.582243586693289e-16,1.0,1502,2304,3.6325822089856956,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.6,24,200,injection,0.5678673225777645,0.00010158092270538904,0.00759503038846377,0.00759503038846377,25,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,0.8723386504696444,0.01798944148216685,-2.24462587696604e-15,1.0,3002,4604,7.173607584001729,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.6,48,100,injection,0.008635346534691094,2.930341598654467e-08,1.5907392988608163e-05,1.5907392988608163e-05,59,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,10.714621401531769,-3.7677942110285555e-05,-1.7055971480502893e-17,1.0,1502,2304,3.743971459014574,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.6,48,200,injection,0.00862624658676658,2.9338790547760697e-08,1.590860276147721e-05,1.590860276147721e-05,59,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,10.720320615405575,-3.768080755480933e-05,8.99183374240719e-17,1.0,3002,4604,7.097235749999527,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.75,24,100,injection,0.7822183050609405,8.288170912118883e-05,0.008051806631392126,0.008051806631392126,14,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,0.5276509195240534,0.019071352820544753,-9.729078215511682e-16,1.0,1502,2304,3.9430183750228025,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.75,24,200,injection,0.7820963903831565,8.288558204116879e-05,0.008051367245953019,0.008051367245953019,14,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,0.5278397244629953,0.019070312100726572,-1.92331405545277e-15,1.0,3002,4604,7.509719791996758,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.75,48,100,injection,0.02302543794239013,1.542070119906979e-08,1.8843258701385027e-05,1.8843258701385027e-05,55,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,6.513848873525053,4.463177662287955e-05,-6.374464662853328e-17,1.0,1502,2304,3.8854644170205574,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.75,48,200,injection,0.023020865794207368,1.543840637882689e-08,1.885220096761672e-05,1.885220096761672e-05,55,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,6.5145109390911555,4.465295710101661e-05,3.613720782332184e-17,1.0,3002,4604,7.3080381249892525,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.9,24,100,injection,0.5966025935080268,3.846650059398896e-05,0.0047905337925487875,0.0047905337925487875,24,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,0.8222880566599035,0.01134676530857574,-6.114102074416855e-16,1.0,1502,2304,3.7122738750185817,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.9,24,200,injection,0.5965522211190135,3.846628696607798e-05,0.004790318249116146,0.004790318249116146,25,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,0.8223741128751201,0.011346254776587052,-1.2865042428765585e-15,1.0,3002,4604,7.458384083001874,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.9,48,100,injection,0.007702931028698031,1.0365486298523161e-07,2.8256791402499745e-05,2.8256791402499745e-05,58,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,11.349921286779885,6.692848736736686e-05,8.423463419059269e-18,1.0,1502,2304,3.889928125019651,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.9,48,200,injection,0.007673881709685184,1.0376812470794327e-07,2.8218864510192772e-05,2.8218864510192772e-05,58,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,11.371549886266815,6.683865446679109e-05,-3.204549569126453e-17,1.0,3002,4604,7.151130167010706,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.99,24,100,injection,0.9026022280341683,6.596897381496841e-06,0.0024401586576802375,0.0024401586576802375,4,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,0.32849314453200956,0.005779712408553037,-2.5391037678019193e-16,1.0,1502,2304,3.7236937090056017,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.99,24,200,injection,0.9022653441309689,6.598977387586569e-06,0.002440087827010183,0.002440087827010183,4,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,0.32912218365190044,0.005779544640403482,-2.55109338315764e-16,1.0,3002,4604,7.139844416989945,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.99,48,100,injection,0.009493164156198618,7.314840503993371e-08,2.635165681334282e-05,2.635165681334282e-05,58,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,10.21464418654565,-6.241602257731844e-05,-3.1415997877109456e-18,1.0,1502,2304,3.7827236669836566,,,,,,,,,,,,,
grid,True,,1.0,0.5,0.99,48,200,injection,0.009472121107471214,7.323047213733982e-08,2.6337196146176594e-05,2.6337196146176594e-05,58,1.3810978455418155,0.2715403174076219,0.9755546779720742,0.0,10.226092825963539,-6.238177132189549e-05,3.315339861606708e-17,1.0,3002,4604,7.11117558402475,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.3,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.3,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.3,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.3,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.45,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.45,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.45,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.45,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.6,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.6,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.6,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.6,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.75,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.75,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.75,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.75,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.9,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.9,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.9,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.9,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.99,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.99,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.99,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,1.0,0.99,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.3,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.3,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.3,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.3,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.45,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.45,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.45,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.45,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.6,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.6,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.6,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.6,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.75,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.75,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.75,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.75,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.9,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.9,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.9,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.9,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.99,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.99,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.99,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,2.0,0.99,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.3,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.3,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.3,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.3,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.45,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.45,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.45,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.45,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.6,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.6,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.6,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.6,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.75,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.75,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.75,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.75,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.9,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.9,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.9,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.9,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.99,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.99,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.99,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,3.0,0.99,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.3,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.3,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.3,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.3,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.45,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.45,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.45,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.45,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.6,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.6,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.6,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.6,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.75,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.75,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.75,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.75,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.9,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.9,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.9,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.9,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.99,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.99,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.99,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,1.0,4.0,0.99,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,True,,2.0,0.01,0.3,24,100,injection,0.5390450339201099,0.18192150928890916,0.313151538628565,0.29934153340930203,11,13.154116418008241,0.00010000333337777811,2.6500125600087605,0.01381000521926296,0.9247337841935364,0.7417246529738429,-4.290691728527077e-14,1.0,1502,2304,3.800811875000363,,,,,,,,,,,,,
grid,True,,2.0,0.01,0.3,24,200,injection,0.539014846935683,0.18192092703937454,0.3131422690128658,0.29933226379360284,12,13.154116418008241,0.00010000333337777811,2.6500125600087605,0.01381000521926296,0.9247899580244721,0.7417026971421145,-8.673776817395196e-14,1.0,3002,4604,7.157951375003904,,,,,,,,,,,,,
grid,True,,2.0,0.01,0.3,48,100,injection,0.5542190857294941,0.1823381124360144,0.3178919029606284,0.30408189774136546,5,13.154116418008241,0.00010000333337777811,2.6500125600087605,0.01381000521926296,0.8968503800479725,0.7529525878726071,-4.335745288946517e-14,1.0,1502,2304,3.9635407919995487,,,,,,,,,,,,,
grid,True,,2.0,0.01,0.3,48,200,injection,0.5540250105611495,0.1823354165401115,0.31783388912182864,0.3040238839025657,6,13.154116418008241,0.00010000333337777811,2.6500125600087605,0.01381000521926296,0.8972026891290885,0.7528151774206582,-8.851111484156456e-14,1.0,3002,4604,7.02539712502039,,,,,,,,,,,,,
grid,True,,2.0,0.01,0.45,24,100,injection,0.5430439372529065,0.19255076537265103,0.32336283915908615,0.3095528339398232,9,13.154116418008241,0.00010000333337777811,2.6500125600087605,0.01381000521926296,0.9173176233406733,0.765910941106363,-4.659691297380267e-14,1.0,1502,2304,3.6307393340102863,,,,,,,,,,,,,
grid,True,,2.0,0.01,0.45,24,200,injection,0.5430201722618129,0.1925505228120559,0.32335555981999864,0.3095455546007357,10,13.154116418008241,0.00010000333337777811,2.6500125600087605,0.01381000521926296,0.9173615498398228,0.7658936994051654,-9.03191669944009e-14,1.0,3002,4604,7.565936875005718,,,,,,,,,,,,,
grid,True,,2.0,0.01,0.45,48,100,injection,0.5527538902192944,0.19482811409584236,0.32816458978775487,0.3143545845684919,6,13.154116418008241,0.00010000333337777811,2.6500125600087605,0.01381000521926296,0.8995128709468523,0.7772842743951406,-4.547957728078117e-14,1.0,1502,2304,3.9626240840007085,,,,,,,,,,,,,
grid,True,,2.0,0.01,0.45,48,200,injection,0.5527457754151013,0.19483317891883387,0.32816644642327464,0.3143564412040117,6,13.154116418008241,0.00010000333337777811,2.6500125600087605,0.01381000521926296,0.8995276341251096,0.777288671985977,-9.105651082533837e-14,1.0,3002,4604,7.281343040987849,,,,,,,,,,,,,
grid,True,,2.0,0.01,0.6,24,100,injection,0.5465740329309096,0.19592997954888425,0.32724645008632913,0.3134364448670662,6,13.154116418008241,0.00010000333337777811,2.6500125600087605,0.01381000521926296,0.9108119006177865,0.7751095865286721,-4.629759909417444e-14,1.0,1502,2304,3.5913648749992717,,,,,,,,,,,,,
